"ClipID","EventID","INSTANCE_TYPE","SYNOPSIS","GENRE","TOPIC","SCENE","OBJECTS","ACTIVITIES","INSTANCE_VARIETY","INSTANCE_COMPLEXITY","AUDIO_EVIDENCE","TEXT_EVIDENCE","NON_ENG_SPEECH","NON_ENG_TEXT"
"5872","NULL","NULL","a child gets a hair cut","Amateur Footage","GROOMING","","","","","","","","",""
"5877","NULL","NULL","a child gets a haircut","Amateur Footage","GROOMING","","","","","","","","",""
"5879","NULL","NULL","a baby gets a shaved head","Home Video","GROOMING","","","","","","","","",""
"5880","NULL","NULL","a child gets a hair cut","Home Video","GROOMING","","","","","","","","",""
"5881","NULL","NULL","a child gets a hair cut","Amateur Footage","GROOMING","","","","","","","","",""
"5883","NULL","NULL","a male gets a hair cut in a salon","Amateur Footage","GROOMING","","","","","","","","",""
"5887","NULL","NULL","a person launches a ball with a tiny catapult","Amateur Footage","SCIENCE & TECHNOLOGY","","","","","","","","",""
"5889","NULL","NULL","a man and child lay on the carpet and the adult throws a toy in the air","Home Video","CHILDREN","","","","","","","","",""
"5891","NULL","NULL","people count down and then a person launches something with a trebuchet","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"5893","NULL","NULL","a person launches something with an electronice homemade device","Amateur Footage","SCIENCE & TECHNOLOGY","","","","","","","","",""
"5897","NULL","NULL","People eat pie in a pie eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5899","NULL","NULL","A boy and a girl eat at a kitchen table.","Home Video","CHILDREN","","","","","","","","",""
"5901","NULL","NULL","People compete in games including a pie eating contest.","Amateur Footage","COMPETITION","","","","","","","","",""
"5903","NULL","NULL","Fan records performance by Band of Horses.","Home Video","PERFORMANCE","","","","","","","","",""
"5904","NULL","NULL","4 piece band plays.","Home Video","PERFORMANCE","","","","","","","","",""
"5905","NULL","NULL","The band Man Man performs.","Home Video","PERFORMANCE","","","","","","","","",""
"5909","NULL","NULL","The band Sebadoh performs.","Home Video","PERFORMANCE","","","","","","","","",""
"5915","NULL","NULL","Piano performance.","Home Video","PERFORMANCE","","","","","","","","",""
"5916","NULL","NULL","Morrissey performs.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"5917","NULL","NULL","Man plays solo piano.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"5918","NULL","NULL","A guy demonstrates his skills with nunchukas","Amateur Footage","PERFORMANCE","","","","","","","","",""
"5919","NULL","NULL","Fan records Morrissey concert from balcony and sings along.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"5920","NULL","NULL","Morrissey performing live.","Home Video","PERFORMANCE","","","","","","","","",""
"5922","NULL","NULL","The band Guided By Voices performs.","Home Video","PERFORMANCE","","","","","","","","",""
"5923","NULL","NULL","A girl competes in a Catholic school spelling bee","Amateur Footage","COMPETITION","","","","","","","","",""
"5925","NULL","NULL","Man plays music in his living room.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"5932","NULL","NULL","Street performance.","Home Video","PERFORMANCE","","","","","","","","",""
"5933","NULL","NULL","footage of a spelling bee","Amateur Footage","COMPETITION","","","","","","","","",""
"5952","NULL","NULL","footage of an egg drop competition","Amateur Footage","COMPETITION","","","","","","","","",""
"5956","NULL","NULL","Soldiers sing outdoors as part of a cermony","Amateur Footage","MILITARY","","","","","","","","",""
"5965","NULL","NULL","Children participate in a Karate tournament","Amateur Footage","COMPETITION","","","","","","","","",""
"5967","NULL","NULL","footage of Isaac before a karate tournament, then he competes and wins","Amateur Footage","COMPETITION","","","","","","","","",""
"5969","NULL","NULL","two children fight in a karate tournament","Amateur Footage","COMPETITION","","","","","","","","",""
"5982","NULL","NULL","people singing happy birthday","Home Video","CELEBRATION","","","","","","","","",""
"5984","NULL","NULL","people singing happy birthday","Amateur Footage","CELEBRATION","","","","","","","","",""
"5985","NULL","NULL","people singing happy birthday","Amateur Footage","CELEBRATION","","","","","","","","",""
"5986","NULL","NULL","people singing happy birthday","Home Video","CELEBRATION","","","","","","","","",""
"5987","NULL","NULL","people singing happy birthday","Amateur Footage","CELEBRATION","","","","","","","","",""
"5990","NULL","NULL","people singing happy birthday","Home Video","CELEBRATION","","","","","","","","",""
"5991","NULL","NULL","people singing happy birthday","Amateur Footage","CELEBRATION","","","","","","","","",""
"5998","NULL","NULL","people singing happy birthday","Home Video","CELEBRATION","","","","","","","","",""
"6001","NULL","NULL","people singing happy birthday","Amateur Footage","CELEBRATION","","","","","","","","",""
"6002","NULL","NULL","people singing happy birthday","Home Video","CELEBRATION","","","","","","","","",""
"6003","NULL","NULL","people singing happy birthday","Amateur Footage","CELEBRATION","","","","","","","","",""
"6006","NULL","NULL","people playing bagpipes and drums","Amateur Footage","MUSIC","","","","","","","","",""
"6007","NULL","NULL","person playing the bagpipes","Amateur Footage","MUSIC","","","","","","","","",""
"6010","NULL","NULL","person playing the bagpipes","Amateur Footage","MUSIC","","","","","","","","",""
"6013","NULL","NULL","people playing bagpipes and drums","Amateur Footage","MUSIC","","","","","","","","",""
"6014","NULL","NULL","people marching and playing bagpipes","Amateur Footage","MUSIC","","","","","","","","",""
"6015","NULL","NULL","Video of a student sitting during a lecture.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"6017","NULL","NULL","A Christmas' homily on peace.","Performance","INFORMATIVE","","","","","","","","",""
"6018","NULL","NULL","Some sort of presentation/documentary on linguistics.","Lecture/Presentation","INFORMATIVE","","","","","","","","",""
"6019","NULL","NULL","A presentation on the proces of syllabication in atextbook.","Lecture/Presentation","INFORMATIVE","","","","","","","","",""
"6020","NULL","NULL","A woman giving information through ASL ( American Sign Language).","Lecture/Presentation","INFORMATIVE","","","","","","","","",""
"6021","NULL","NULL","blurry footage of a cheerleading competition","Amateur Footage","COMPETITION","","","","","","","","",""
"6022","NULL","NULL","footage of a dance competition","Amateur Footage","COMPETITION","","","","","","","","",""
"6023","NULL","NULL","people compete in a dance competition","Amateur Footage","COMPETITION","","","","","","","","",""
"6024","NULL","NULL","people compete in a Rumba competition","Amateur Footage","COMPETITION","","","","","","","","",""
"6026","NULL","NULL","Women dance on a gym floor","Amateur Footage","DANCE","","","","","","","","",""
"6029","NULL","NULL","a child cuts paper while someone practices piano off camera","Amateur Footage","CHILDREN","","","","","","","","",""
"6030","NULL","NULL","Micah cuts paper","Amateur Footage","CHILDREN","","","","","","","","",""
"6034","NULL","NULL","a woman attempts to juggle","Amateur Footage","SPORTS","","","","","","","","",""
"6036","NULL","NULL","a video demonstrating how to replace a camera housing lock","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6041","NULL","NULL","a demonstration of how to install a wide angle lens and filter on a Bonica Snapper HDDV/DV camera","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6043","NULL","NULL","a demonstration of how to replace a damaged DV camera housing lens frame","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6050","NULL","NULL","A couple getting a dance lesson.","Tutorial","INFORMATIVE","","","","","","","","",""
"6051","NULL","NULL","A pair practice dance move together.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"6052","NULL","NULL","A person playing an electric keyboard to music.","Home Video","MUSIC","","","","","","","","",""
"6053","NULL","NULL","A lesson on how to master the dnce moves of the 2010 World Cup Soccer tournament.","Tutorial","INFORMATIVE","","","","","","","","",""
"6055","NULL","NULL","A male dancing.","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6056","NULL","NULL","Two people practicing thier choregraphed dance routine.","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6058","NULL","NULL","Group of people dancing in a park.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"6060","NULL","NULL","What you might learn if you join up for membership to a school of dance.","Amateur Footage","COMEDY","","","","","","","","",""
"6064","NULL","NULL","a person hits a monitor to get it to work","Amateur Footage","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6066","NULL","NULL","a guy takes apart a x-box","Amateur Footage","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6068","NULL","NULL","a demonstration on how to fix the staple mechanism on a copier","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6069","NULL","NULL","Pushing the cart while food shopping","Home Video","SHOPPING","","","","","","","","",""
"6070","NULL","NULL","Food shopping","Home Video","SHOPPING","","","","","","","","",""
"6076","NULL","NULL","Marines receive a dismissal from a drill instructor","Amateur Footage","MILITARY","","","","","","","","",""
"6078","NULL","NULL","Food shopping","Home Video","SHOPPING","","","","","","","","",""
"6084","NULL","NULL","Shopping at Target","Home Video","SHOPPING","","","","","","","","",""
"6085","NULL","NULL","Demonstrates the art of scrimshaw or tusk/bone carving","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6086","NULL","NULL","Another demonstration of cutting tusks for scrimshaw","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6087","NULL","NULL","Little kid pretend grocery shopping","Home Video","SHOPPING","","","","","","","","",""
"6093","NULL","NULL","A 'graffiti demo'","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6094","NULL","NULL","Someone creates graffiti while others use skateboards","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6095","NULL","NULL","Food shopping at the market","Home Video","SHOPPING","","","","","","","","",""
"6097","NULL","NULL","Graffiti artists at work","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6098","NULL","NULL","Graffiti artists at work in Bilbao","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6099","NULL","NULL","a buy shows work he has done to a car","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6100","NULL","NULL","A presentation on a concept for an app that produces digital graffiti","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6101","NULL","NULL","a guy shows the work he has done to a tank","Video Blog","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6105","NULL","NULL","a guy works on a buick","Amateur Footage","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"6111","NULL","NULL","People shopping at the mall","Home Video","SHOPPING","","","","","","","","",""
"6112","NULL","NULL","A demonstration of a working drawbridge that is handmade from wood","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6113","NULL","NULL","People shopping at the mall","Home Video","SHOPPING","","","","","","","","",""
"6114","NULL","NULL","People shopping at the mall","Home Video","SHOPPING","","","","","","","","",""
"6115","NULL","NULL","People shopping at the mall","Home Video","SHOPPING","","","","","","","","",""
"6116","NULL","NULL","Christmas shopping","Home Video","SHOPPING","","","","","","","","",""
"6117","NULL","NULL","The process of furniture making at Milanese factory","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"6118","NULL","NULL","Grocery shopping at Trader Joe's","Home Video","SHOPPING","","","","","","","","",""
"6119","NULL","NULL","Stop motion movie of grocery shopping","Home Video","SHOPPING","","","","","","","","",""
